fsa,electric,hev_sedan,hev_suv,ice_sedan,ice_suv,ice_van/pickup
H3P,0.0313061988095703,0.0128013434078416,0.0236553117124412,0.4042255842854501,0.5206451348962153,0.0073664268884814
H3R,0.0409742373199984,0.0154225244847666,0.0203325440414558,0.400498553881401,0.514465516664512,0.0083066236078662
H3S,0.0066540045543277,0.0126237802317428,0.0084275925364223,0.520031124185647,0.4417930804054661,0.0104704180863938
H3T,0.0082617162663142,0.0205257271338994,0.0141239429021986,0.5388091644365954,0.4096560962332248,0.0086233530277671
H3V,0.0102744727504592,0.0126787092730155,0.0065600871090021,0.6030095765897717,0.3625258268657691,0.0049513274119821
H3W,0.0074400275087379,0.0107871835409616,0.0081685409959158,0.4630654924203641,0.5000078630065251,0.0105308925274951
H3X,0.0171757636909111,0.0119386854229813,0.0153471266084472,0.4554071051228492,0.4884699018627231,0.0116614172920879
H3Y,0.0405537832449755,0.0166387948179775,0.0370648313840219,0.3268592519119104,0.5640158553571877,0.0148674832839268
H3Z,0.0220329606722328,0.018651663089907,0.0189899476581924,0.4336021967875443,0.4969889257256256,0.0097343060664978
H4A,0.0185990696655851,0.0172673204973442,0.0185837231218627,0.4216731191365572,0.5066875763295937,0.017189191249057
H4B,0.0123554991175699,0.0170172175430205,0.0120516793449341,0.495351162504356,0.4497471194841527,0.0134773220059667
H4C,0.0109954603187826,0.0218628074689243,0.0091050917032951,0.5007392551104919,0.433051847165422,0.0242455382330841
H4E,0.0060892752188747,0.013810204220946,0.0080911903070068,0.5083713577740459,0.4324193907590772,0.0312185817200491
H4G,0.0101250246299982,0.0170641109129474,0.0077234795632534,0.5308027653210892,0.4119247924893365,0.0223598270833751
