fsa,electric,hev_sedan,hev_suv,ice_sedan,ice_suv,ice_van/pickup
G7H,0.3954924160454692,0.0238782625842498,0.0574759243384913,0.1539742608093779,0.2937305373378037,0.0754485988846079
G7J,0.0180299316493416,0.082580966767705,0.0439325256597328,0.1968076073803416,0.5065818648624503,0.1520671036804285
G7K,0.000790934258167,0.000790934258167,0.000790934258167,0.2735203688534071,0.4256699053084232,0.2984369230636684
G7M,0.0,0.0,0.0,0.5,0.5,0.0
G7N,0.0294103681709772,0.1773983953060371,0.0844148357759587,0.144005634626622,0.36490447876589,0.1998662873545146
G7P,0.0264805453937551,0.0287451725364868,0.1801203091777942,0.1718585661248611,0.3733559004910406,0.219439506276062
G7S,0.0996618833048121,0.0680696929484345,0.0068506701714259,0.1537592592854221,0.4635343347652009,0.2081241595247042
G7T,0.0187493960763051,0.0033293450554023,0.011867273198444,0.2074120801807722,0.6191991698958355,0.1394427355932409
G7V,0.0,0.0,0.0,0.9553739995889584,0.0,0.0446260004110418
G7X,0.054186909200994,0.0593150857098493,0.1893850056379482,0.209882666044768,0.3525505677815204,0.1346797656249198
G7Y,0.0597985358213605,0.0015661412324371,0.0143082875928684,0.207916787707227,0.5773767145050792,0.1390335331410274
G7Z,0.0061571056305419,0.0031805125871926,0.1949836251666249,0.1596096730917934,0.386211152178705,0.2498579313451421
G8A,0.1560782925398676,0.0023105549363955,0.0282565263096654,0.193393583275879,0.4348385128400632,0.1851225300981291
G8B,0.2920624692751862,0.0106946625465865,0.1159806830597714,0.1780056249298833,0.2893602740162788,0.1138962861722937
G8C,0.0276325952068099,0.0262835140397501,0.031620265158437,0.1440990958932377,0.5172775581175492,0.253086971584216
G8E,0.0148880574305168,0.0030919948562595,0.0342324504841834,0.1729801018601365,0.4723006110705707,0.3025067842983328
G8G,0.0302024157621497,0.1057174547306242,0.0214549995352602,0.1740882953596241,0.4741149498405163,0.1944218847718254
G8H,0.084669879245479,0.0334167550082256,0.0266543681187874,0.1629320390718258,0.4808940550077761,0.211432903547906
G8J,0.0263363779457975,0.0023449182801605,0.0608727658144458,0.1522382534570033,0.4212928364768672,0.3369148480257253
G8K,0.1121892689123822,0.0358186870733134,0.1701507494999756,0.1465353818838048,0.2881064941163869,0.247199418514137
G8L,0.0238791930720415,0.0274829733691249,0.0061440238639448,0.1696222432429428,0.555528992649425,0.2173425738025207
G8M,0.0016025002624619,0.0169544305479734,0.0875047937124153,0.1982167856382252,0.4941290794857139,0.2015924103532099
G8N,0.1153802777709697,0.0026467627907089,0.0554385312723102,0.1673934958498891,0.4735515236113387,0.1855894087047831
G8P,0.002929017272168,0.0025081532999356,0.1653253351391412,0.1090123203387422,0.5267931611106541,0.1934320128393586
G8R,0.0,0.0,0.0,1.0,0.0,0.0
G8T,0.1186497195001336,0.0254974772136916,0.0359790496177725,0.3047085581249004,0.4108144434399743,0.1043507521035273
G8V,0.260897831031107,0.0206778083079132,0.0663777898424771,0.2107513390271526,0.3427210439081706,0.0985741878831793
G8W,0.3863731718694681,0.0185764833473494,0.025098487094072,0.2096790277228725,0.2987503002600438,0.0615225297061939
G8X,0.0,0.0,0.0,1.0,0.0,0.0
G8Y,0.4563441170987716,0.0141781640626518,0.0087732194127941,0.2082501738479425,0.2680226133726672,0.0444317122051725
G8Z,0.1822877483725141,0.0364993252038637,0.0468837339513653,0.3345895513595255,0.3463357082605499,0.0534039328521814
G9A,0.2118941978485729,0.0291585410196207,0.0444468091125897,0.3236795263300087,0.3254798270637754,0.0653410986254323
G9B,0.2847130684056987,0.0090346824612889,0.1349820794850292,0.2079414852348851,0.2968561022530266,0.0664725821600713
G9C,0.0626461068255008,0.1517685513253029,0.0250837420052262,0.252563520057553,0.4636806773721423,0.0442574024142746
G9H,0.2914206732195977,0.0178440240025388,0.0696369343765112,0.2087384123013527,0.3156412823185927,0.0967186737814068
G9K,0.0,0.0,0.0,0.0,1.0,0.0
G9M,0.0,0.0,0.0,0.0,0.0,0.0
G9N,0.0643153745610957,0.0232452918378017,0.1265907261180362,0.2871347564832304,0.4010946103151906,0.0976192406846451
G9P,0.1802131203931751,0.0239088096983369,0.200218353304677,0.2336411388371658,0.2820924555975959,0.0799261221690492
G9R,0.0304569323578021,0.0262323228364734,0.0515890702836006,0.1923495193100226,0.4235546228909078,0.2758175323211934
G9S,0.1884116877820417,0.1884116877820417,0.1884116877820417,0.1884116877820417,0.1884116877820417,0.0579415610897914
G9T,0.2715903352507788,0.0084685842252824,0.0730780750991364,0.2510948944903205,0.3005235555036832,0.0952445554307983
G9V,0.0,0.0,0.0,1.0,0.0,0.0
G9W,0.2284699901629735,0.2284699901629735,0.2284699901629735,0.0419181905437924,0.0442018488043135,0.2284699901629735
G9X,0.0046043532663567,0.16998819330639,0.0777940977456645,0.102936814756485,0.363602275693086,0.2810742652320177
G9Y,0.0,0.0,0.0,1.0,0.0,0.0
G9Z,0.0,0.0,0.0,1.0,0.0,0.0
H0A,0.0,0.0,0.0,0.0,1.0,0.0
H0B,0.1966118037285829,0.1966118037285829,0.1966118037285829,0.0169409813570851,0.1966118037285829,0.1966118037285829
H0C,0.0,0.0,0.0,1.0,0.0,0.0
H0E,0.0,0.0,0.0,1.0,0.0,0.0
H0H,0.1605998161888093,0.1605998161888093,0.1605998161888093,0.1970009190559535,0.1605998161888093,0.1605998161888093
H0J,0.0,0.0,0.0,0.0,0.0,0.0
H0K,0.076514440144581,0.0340944659437612,0.076514440144581,0.2709588845890255,0.4654033290334701,0.076514440144581
H0L,0.0,0.0,0.0,0.0,0.0,0.0
H0M,0.0,0.0017111713825773,0.011990188442069,0.2127882674236935,0.5476610613561809,0.2258493113954791
H0N,0.2,0.2,0.2,0.0,0.2,0.2
H0P,0.0,0.0,0.0,0.0,0.0,0.0
H0R,0.0,0.0,0.0,0.0,0.0,0.0
H0S,0.0949834429381006,0.0949834429381006,0.0949834429381006,0.3363627532829282,0.2837034749646692,0.0949834429381006
H0V,0.0,0.0,0.0,1.0,0.0,0.0
H0W,0.1691464029382521,0.1691464029382521,0.1691464029382521,0.1542679853087394,0.1691464029382521,0.1691464029382521
H0X,0.2300595136152553,0.2300595136152553,0.2300595136152553,0.0629053533748183,0.0168565921641603,0.2300595136152553
H1A,0.4690757858862773,0.0168966154243686,0.0313238381605756,0.2090210135184558,0.2526100531810579,0.0210726938292646
H1B,0.0306239900794405,0.1167921421416278,0.0533986635947136,0.2852776961237361,0.4262896592585782,0.0876178488019037
H1C,0.3890911722624406,0.0255485668617061,0.0436595521675216,0.2125182492005666,0.3102290992061251,0.0189533603016398
H1E,0.1825418078134666,0.0468886012414377,0.0461099476510047,0.2666144566967577,0.4216734216008984,0.0361717649964347
H1G,0.13026883328332,0.0901518519138689,0.0338961294252015,0.3298325793454818,0.3967481276276531,0.0191024784044744
H1H,0.0318243086410216,0.0823122464176805,0.016538373655503,0.3252408038665215,0.5065162996603566,0.0375679677589167
H1J,0.2100467086786228,0.0285807406141968,0.0275827246744577,0.2513440637021733,0.3816221077008041,0.100823654629745
H1K,0.3707181156350081,0.0161853780748986,0.0402262758113894,0.2400023652539289,0.3061457645996161,0.0267221006251586
H1L,0.1252981201825614,0.0288655060283207,0.187703695574037,0.2646326433384113,0.3671215939045619,0.0263784409721073
H1M,0.1199587597101486,0.0248959030852904,0.2796055122356367,0.2283438407391037,0.3333638513411393,0.0138321328886812
H1N,0.0573030382425679,0.0900835901326772,0.2048674018678171,0.2639716053157591,0.3278158863983185,0.0559584780428601
H1P,0.0516959778363676,0.0197406776668187,0.1046220548242119,0.2899347317090954,0.5215123727445429,0.0124941852189635
H1R,0.0137012433660549,0.0798361087787945,0.0265361110622669,0.3011940839299613,0.5334064899342191,0.0453259629287029
H1S,0.0642257896553616,0.0166543051034686,0.1552727146815674,0.3135175491964508,0.4214378938273048,0.0288917475358464
H1T,0.2543114851811756,0.0302252676547704,0.1529142346644536,0.2415351867298958,0.3033613528627579,0.0176524729069465
H1V,0.0462645892338515,0.0310355689261622,0.1609521791218653,0.2795848783208517,0.466465422080782,0.015697362316487
H1W,0.1047149813085485,0.056144115934462,0.0097125423415934,0.3319907947395665,0.463854497016861,0.0335830686589684
H1X,0.0368154174732896,0.0690399342507311,0.1577875304352949,0.2826272365299074,0.4333256587859763,0.0204042225248004
H1Y,0.1090823173932363,0.0433693565325647,0.2824419954281197,0.2418167289940551,0.3129087238424411,0.0103808778095829
H1Z,0.0042168724215224,0.1238474905795881,0.0068362539161943,0.3450248893399362,0.4931360000608197,0.0269384936819389
H2A,0.0284675380434434,0.1380969654907147,0.0390708303978786,0.317163975235151,0.4464487433425921,0.03075194749022
H2B,0.0396979253407084,0.0811428442634374,0.2155438015543702,0.2762736986056889,0.3752387744669452,0.0121029557688497
H2C,0.0825281493697035,0.0482160365128544,0.2425713375109389,0.2209279415057619,0.3781452963159838,0.0276112387847571
H2E,0.1366053688491622,0.0217963299586365,0.065706050983407,0.2946504089761957,0.3822542447759126,0.0989875964566858
H2G,0.2367829891808023,0.1332650632629195,0.0895279632747725,0.2389268509074716,0.2794650939572521,0.0220320394167818
H2H,0.0525351011173577,0.1137756837958343,0.1777718735884341,0.2112474397701207,0.3981670521267893,0.0465028496014637
H2J,0.285367123787883,0.0211248352930221,0.2685029801322703,0.1529541919725793,0.2535283466077239,0.0185225222065214
H2K,0.0647949887909579,0.1186376017357778,0.0240624653871927,0.3227197842388903,0.4356809407651325,0.0341042190820485
H2L,0.1928765106136145,0.0638429717602848,0.2592832424511781,0.2025296178799261,0.2542315015769846,0.0272361557180117
H2M,0.3469910538951013,0.0160836178681296,0.1181148843285313,0.2204010412322857,0.26183461316196,0.0365747895139919
H2N,0.0849735345468576,0.011902258833357,0.0017441130530236,0.3732776082019087,0.5125969024055147,0.0155055829593381
H2P,0.249769488539296,0.0261199523822191,0.0342973788792015,0.2566576961329467,0.4036089092900148,0.0295465747763217
H2R,0.2229314643854667,0.0416892943190838,0.1924633597697043,0.2386955248614248,0.2912760001890006,0.0129443564753196
H2S,0.2117353501552392,0.024540306336676,0.1815855322427184,0.2290977649645023,0.3429273592491118,0.0101136870517521
H2T,0.4301312561833653,0.0193879920241676,0.0333703819083407,0.1892079266911539,0.3076702155358041,0.0202322276571682
H2V,0.4874725943561649,0.024668851994046,0.0727641730748244,0.0964467274515447,0.3126279623426324,0.0060196907807873
H2W,0.0805445443720009,0.0400427244584339,0.2901588901664024,0.2197954709769733,0.3614607922702571,0.0079975777559322
H2X,0.3623893797409563,0.0721880916584888,0.0123246316640945,0.2510339514974516,0.2929750781077667,0.0090888673312419
H2Y,0.418367795922147,0.0665135442458719,0.0279468148433804,0.0773005724699793,0.1664353682955742,0.2434359042230469
H2Z,0.0137835289950933,0.0191510978541058,0.0025921401358743,0.3361095374279339,0.6253395320951392,0.0030241634918533
H3A,0.6673860640024815,0.0160681114208946,0.0287197829760781,0.0872138861040538,0.1998277852447643,0.0007843702517274
H3B,0.1903776211443211,0.0155094107088467,0.0163190342365047,0.278699710050617,0.4935014386189271,0.0055927852407832
H3C,0.4169941821992058,0.0495082641543176,0.0204357165302187,0.2319363610937314,0.2750401532286915,0.0060853227938348
H3E,0.4468102094704946,0.0332083761200163,0.1103332696678617,0.1316449118276231,0.2690724814701078,0.0089307514438963
H3G,0.1090631960002819,0.1191381099646544,0.1812700604450904,0.16746490280251,0.4122708490121479,0.0107928817753152
H3H,0.2995975805886499,0.0736300202730037,0.1047763422631913,0.2305886225481005,0.2795457679959361,0.0118616663311182
H3J,0.0946003422959866,0.0726958559198637,0.0164292852435075,0.2488133728436766,0.418630247800821,0.1488308958961443
H3K,0.2886655165162664,0.0196799517499502,0.0162007922357599,0.2510126361901042,0.3914718198291938,0.0329692834787254
H3L,0.293110940607574,0.0328015413292915,0.0641164196567195,0.2472805863709405,0.3498421244761182,0.0128483875593561
H3M,0.0479214234951035,0.0145089253348564,0.0842475162223496,0.2856335308288575,0.4085208552016942,0.1591677489171385
H3N,0.0994733896366027,0.0207216506197875,0.0370494847993948,0.4404169696352029,0.3698369621667188,0.0325015431422932
H3P,0.412384064942714,0.0097203175718643,0.1360720597503472,0.123079306607916,0.2975644269664281,0.0211798241607301
H3R,0.5335641309427883,0.019070352829545,0.1634261467007407,0.0936263603513966,0.1868139757403601,0.0034990334351691
H3S,0.1667715070981336,0.059783733623089,0.1026334472505471,0.2981936529832802,0.3529092507918179,0.0197084082531318
H3T,0.0450069587203659,0.0699925431196415,0.2330138440912405,0.2913195404744482,0.3404433513793586,0.0202237622149451
H3V,0.1407678919102752,0.0074567656306633,0.0178843203148216,0.2771226384967545,0.5554558282836445,0.0013125553638407
H3W,0.352962452369382,0.0344596194105363,0.0088082693647601,0.228140181619765,0.3676068759424342,0.0080226012931222
H3X,0.3698071787805809,0.0121022039183933,0.1774973414279738,0.1517642772878849,0.2708314977760132,0.0179975008091537
H3Y,0.3028691232559531,0.0093621811644571,0.3984048766872593,0.05361120686376,0.1745098898878707,0.0612427221406995
H3Z,0.1879467020354925,0.0870938307796616,0.3503202006603897,0.1086580995689564,0.2556429470553846,0.0103382199001148
H4A,0.529257109700467,0.0092590680078416,0.0504781256131828,0.1359222647340182,0.2509065155420066,0.0241769164024836
H4B,0.3821864463267242,0.0554576494337927,0.0330609060621695,0.2170691953929853,0.3039613125051603,0.0082644902791678
H4C,0.0148920098082789,0.1361544196871424,0.343987065857826,0.2028976375159329,0.2773706013041335,0.024698265826686
H4E,0.0328939744963813,0.0572219539381472,0.2549738859732678,0.2658038669363301,0.3604285423459386,0.0286777763099348
H4G,0.1146871603227414,0.0357716265996579,0.1965586604425075,0.2907813573794089,0.3414146241443798,0.0207865711113044
H4H,0.4401936606810704,0.053910685394513,0.0323965223514973,0.1933958779507647,0.2623308346519141,0.0177724189702404
H4J,0.1882143508081071,0.0194574943013844,0.06798461761193,0.2996850883199596,0.4123870042290602,0.0122714447295586
H4K,0.279467778059463,0.0565528409353213,0.0221634663070637,0.2017145296704852,0.3779043351359732,0.0621970498916935
H4L,0.2282818616857055,0.0104408408188078,0.1413038241259981,0.2831311905667409,0.327352607262405,0.0094896755403424
